OPIS Truckstop ID,Truckstop Name,Address,City,State,Rack ID,Retail Price,FullAddress,Latitude,Longitude
7323,TRUCKERS INN,"I-94/US-52, EXIT 127 & US-71",Sauk Centre,MN,453,3.22566666,"I-94/US-52, EXIT 127 & US-71, Sauk Centre, MN",45.764699,-94.767378
7326,PETRO STOP #398,"I-35 & I-90, EXIT 11",Albert Lea,MN,515,4.099,"I-35 & I-90, EXIT 11, Albert Lea, MN",43.629622,-93.36863
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.599,"I-69,EXIT 25 & SR-60, Tekonsha, MI",42.111041,-84.995334
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.699,"I-69,EXIT 25 & SR-60, Tekonsha, MI",42.111041,-84.995334
7327,TA TEKONSHA,"I-69,EXIT 25 & SR-60",Tekonsha,MI,385,3.589,"I-69,EXIT 25 & SR-60, Tekonsha, MI",42.111041,-84.995334
7331,SPEEDWAY #9266,US-52 & SR-234,Ironton,OH,255,3.699,"US-52 & SR-234, Ironton, OH",38.53675,-82.68294
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.559,"I-75, EXIT 32A, Trenton, MI",42.061983,-83.258969
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.299,"I-75, EXIT 32A, Trenton, MI",42.061983,-83.258969
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.249,"I-75, EXIT 32A, Trenton, MI",42.061983,-83.258969
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.349,"I-75, EXIT 32A, Trenton, MI",42.061983,-83.258969
7332,FLYING J #895,"I-75, EXIT 32A",Trenton,MI,325,3.439,"I-75, EXIT 32A, Trenton, MI",42.061983,-83.258969
7335,TA SAWYER TRAVEL CENTER,"I-94, EXIT 12",Sawyer,MI,465,3.699,"I-94, EXIT 12, Sawyer, MI",42.043419,-86.514155
7335,TA SAWYER TRAVEL CENTER,"I-94, EXIT 12",Sawyer,MI,465,3.689,"I-94, EXIT 12, Sawyer, MI",42.043419,-86.514155
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,4.039,"I-94, EXIT 104, Battle Creek, MI",42.269466,-85.176796
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,3.999,"I-94, EXIT 104, Battle Creek, MI",42.269466,-85.176796
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,3.979,"I-94, EXIT 104, Battle Creek, MI",42.269466,-85.176796
7337,TA BATTLE CREEK,"I-94, EXIT 104",Battle Creek,MI,385,3.989,"I-94, EXIT 104, Battle Creek, MI",42.269466,-85.176796
7341,INTERSTATE TRAVEL PLAZA,"I-495, EXIT 14A & US-1",Wrentham,MA,175,3.699,"I-495, EXIT 14A & US-1, Wrentham, MA",42.064661,-71.401291
7344,BEST QUICK STOP,US-1,Peabody,MA,178,3.61566666,"US-1, Peabody, MA",42.542034,-70.986338
7353,DYSARTS SERVICE,"I-95, EXIT 44",Bangor,ME,26,3.799,"I-95, EXIT 44, Bangor, ME",44.179693,-68.693027
7354,CIRCLE K #4707065,"I-95, EXIT 2",Kittery,ME,125,3.899,"I-95, EXIT 2, Kittery, ME",44.179693,-68.693027
7357,TA SLIDELL TRAVEL CENTER,"I-10, EXIT 266 & US-190",Slidell,LA,725,3.154,"I-10, EXIT 266 & US-190, Slidell, LA",30.333999,-89.764369
7360,KINGS TRUCK STOP,ST 103,Port Barre                              ,LA,600,3.189,"ST 103, Port Barre , LA",30.546466,-91.965528
7364,Petro Stopping Center,"I-80, EXIT 226",Girard,OH,573,3.45233333,"I-80, EXIT 226, Girard, OH",41.374217,-80.993433
7370,TA SMITHS GROVE,"I-65, EXIT 38 & SR-101",Smiths Grove,KY,415,3.43233333,"I-65, EXIT 38 & SR-101, Smiths Grove, KY",38.399687,-82.601731
7371,One9 #392,"I-65, EXIT 81 & SR-84",Sonora,KY,415,3.19566666,"I-65, EXIT 81 & SR-84, Sonora, KY",37.515024,-85.950238
7372,TA WALTON #28,"I-75/I-71, EXIT 175 & SR-338",Walton,KY,300,3.00233333,"I-75/I-71, EXIT 175 & SR-338, Walton, KY",38.88142,-84.665597
7379,KEYSTOP TRAVEL CENTER,"I-65, EXIT 2 & US-31W",Franklin,KY,460,2.899,"I-65, EXIT 2 & US-31W, Franklin, KY",38.407295,-85.380052
7382,TA FLORENCE TRAVEL CENTER,"I-75, EXIT 181",Florence,KY,300,3.07066666,"I-75, EXIT 181, Florence, KY",38.962372,-84.747789
7385,WAKEENEY 24 7 STORE #3,"I-70/US-40, EXIT 127 & US-283",Wakeeney,KS,525,3.09066666,"I-70/US-40, EXIT 127 & US-283, Wakeeney, KS",39.211231,-98.620333
7387,TA Oakley,"I-70, EXIT 76 & US-40/US-83",Oakley,KS,525,3.649,"I-70, EXIT 76 & US-40/US-83, Oakley, KS",39.075144,-100.278045
7389,GO MART FOOD STORE #58,"I-77, EXIT 1 & SR-7",Marietta,OH,430,3.799,"I-77, EXIT 1 & SR-7, Marietta, OH",39.561686,-81.416308
7396,7-ELEVEN #36180,US-20/SR-18,Monroeville,OH,550,3.614,"US-20/SR-18, Monroeville, OH",41.232586,-82.672999
7398,FLYING J #913,"I-80, EXIT 142 & US-65",Altoona                                 ,IA,320,3.35566666,"I-80, EXIT 142 & US-65, Altoona , IA",41.66137,-93.445122
7398,FLYING J TRAVEL PLAZA #913,"I-80, EXIT 142 & US-65",Altoona                                 ,IA,320,3.34233333,"I-80, EXIT 142 & US-65, Altoona , IA",41.66137,-93.445122
7403,FUEL MART #714,"I-75, EXIT 168",North Baltimore                         ,OH,550,3.11233333,"I-75, EXIT 168, North Baltimore , OH",40.800004,-83.766493
7406,PILOT TRAVEL CENTER #594,"I-29, EXIT 143",Sioux City,IA,527,3.60566666,"I-29, EXIT 143, Sioux City, IA",43.29387,-91.678846
7406,PILOT #594,"I-29, EXIT 143",Sioux City,IA,527,3.699,"I-29, EXIT 143, Sioux City, IA",43.29387,-91.678846
7407,TA IOWA 80 TRAVEL PLAZA,"I-80, EXIT 284",Walcott,IA,270,3.90233333,"I-80, EXIT 284, Walcott, IA",41.600119,-90.743957
7408,FRIENDSHIP FOOD MART #99,US-224 & SR-61/SR-598,Willard,OH,249,3.63233333,"US-224 & SR-61/SR-598, Willard, OH",41.06757,-82.895398
7410,PILOT TRAVEL CENTERS #373,"I-35 & I-80, EXIT 126",Urbandale                               ,IA,320,3.35566666,"I-35 & I-80, EXIT 126, Urbandale , IA",41.633002,-93.728003
7410,PILOT TRAVEL CENTER #373,"I-35 & I-80, EXIT 126",Urbandale                               ,IA,320,3.34233333,"I-35 & I-80, EXIT 126, Urbandale , IA",41.633002,-93.728003
7412,PETRO STOPPING CENTER #374,"I-69, EXIT 245 & SR-28",Gaston,IN,457,3.53566666,"I-69, EXIT 245 & SR-28, Gaston, IN",41.71935,-85.001523
7416,GOOD TO GO #40,"I-65, EXIT 215 & SR-114",Rensselaer,IN,290,3.20066666,"I-65, EXIT 215 & SR-114, Rensselaer, IN",40.994793,-87.10368
7417,SKY CITGO,US-30 & SR-23,Grovertown,IN,365,3.499,"US-30 & SR-23, Grovertown, IN",41.3731238,-86.5069232
7418,JJS TRAVEL PLAZA,US-31 & US-24,Peru,IN,370,3.444,"US-31 & US-24, Peru, IN",40.7712331,-86.1403678
7421,MIDLAND #1901,"I-70, EXIT 137 AT MILE 137",Cambridge City,IN,375,3.43233333,"I-70, EXIT 137 AT MILE 137, Cambridge City, IN",39.810927,-85.210702
7425,Petro Brazil,"I-70,  EXIT 23",Brazil,IN,375,3.989,"I-70, EXIT 23, Brazil, IN",39.489416,-87.119697
7429,TA CLAYTON,"I-70, EXIT 59 & SR-39",Clayton,IN,375,3.939,"I-70, EXIT 59 & SR-39, Clayton, IN",39.711088,-86.495365
7435,PETRO STOPPING CENTER #375,"I-65, EXIT 201 & US-231/US-24",Remington,IN,365,3.699,"I-65, EXIT 201 & US-231/US-24, Remington, IN",40.76087,-87.15085
7436,TA WHITESTOWN,"I-65/US-52, EXIT 130",Whitestown,IN,375,3.57066666,"I-65/US-52, EXIT 130, Whitestown, IN",40.257273,-86.52927
7437,PETRO STOPPING CENTER #379,"I-74,  EXIT 143",Greensburg,IN,375,3.999,"I-74, EXIT 143, Greensburg, IN",39.40508,-85.55901
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.349,"I-57 & I-70, EXIT 160, Effingham, IL",39.12004,-88.54338
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.399,"I-57 & I-70, EXIT 160, Effingham, IL",39.12004,-88.54338
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.439,"I-57 & I-70, EXIT 160, Effingham, IL",39.12004,-88.54338
7457,TA EFFINGHAM TRAVEL CENTER,"I-57 & I-70, EXIT 160",Effingham,IL,574,3.549,"I-57 & I-70, EXIT 160, Effingham, IL",39.12004,-88.54338
7459,TA Morris Travel Center,"I-80, EXIT 112 & SR-47",Morris,IL,290,3.849,"I-80, EXIT 112 & SR-47, Morris, IL",41.37824,-88.461331
7466,PILOT #595,"I-57, EXIT 54B & SR-13",Marion,IL,540,3.759,"I-57, EXIT 54B & SR-13, Marion, IL",40.338581,-88.526876
7466,PILOT TRAVEL CENTER #595,"I-57, EXIT 54B & SR-13",Marion,IL,540,3.759,"I-57, EXIT 54B & SR-13, Marion, IL",40.338581,-88.526876
7469,PILOT TRAVEL CENTERS #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.439,"I-70/I-55, EXIT 4 & SR-203, East Saint Louis, IL",38.567772,-90.190636
7469,PILOT TRAVEL CENTER #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.699,"I-70/I-55, EXIT 4 & SR-203, East Saint Louis, IL",38.567772,-90.190636
7469,PILOT TRAVEL CENTER #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.579,"I-70/I-55, EXIT 4 & SR-203, East Saint Louis, IL",38.567772,-90.190636
7469,PILOT TRAVEL CENTER #313,"I-70/I-55, EXIT 4 & SR-203",East Saint Louis,IL,540,3.379,"I-70/I-55, EXIT 4 & SR-203, East Saint Louis, IL",38.567772,-90.190636
7471,ROAD RANGER #185,"I-55, EXIT 145 & US-136",Mc Lean,IL,280,3.349,"I-55, EXIT 145 & US-136, Mc Lean, IL",40.351878,-89.264224
7471,ROAD RANGER #185,"I-55, EXIT 145 & US-136",Mc Lean,IL,280,3.449,"I-55, EXIT 145 & US-136, Mc Lean, IL",40.351878,-89.264224
7482,TA BOISE TRAVEL CENTER,"I-84, EXIT 54",Boise,ID,785,3.77066666,"I-84, EXIT 54, Boise, ID",43.603768,-116.272921
7492,Mobil dba One9 #1365,"I-85, EXIT 70",Cusseta,AL,720,2.999,"I-85, EXIT 70, Cusseta, AL",34.568934,-85.726931
7492,One9 #1365,"I-85, EXIT 70",Cusseta,AL,720,2.999,"I-85, EXIT 70, Cusseta, AL",34.568934,-85.726931
7495,RACETRAC #2574,"I-75, EXIT 237, SR-331 & US-41",Forest Park,GA,18,3.109,"I-75, EXIT 237, SR-331 & US-41, Forest Park, GA",33.201167,-84.287595
7504,TEXACO,"I-75, EXIT 306 & SR-140",Adairsville,GA,193,3.10566666,"I-75, EXIT 306 & SR-140, Adairsville, GA",34.3687,-84.93411
7506,CHAPMANS TRUCK STOP,"I-85 & SR-219, EXIT 13",Lagrange,GA,50,3.91566666,"I-85 & SR-219, EXIT 13, Lagrange, GA",33.05856,-84.949936
7523,EXPRESS STOP FOOD STORE #4644,"I-75, EXIT 181",Pinconning,MI,260,3.639,"I-75, EXIT 181, Pinconning, MI",43.978941,-84.016939
7533,TA WILDWOOD TRAVEL CENTER,"I-75, EXIT 329 & SR-44",Wildwood,FL,225,3.214,"I-75, EXIT 329 & SR-44, Wildwood, FL",28.844473,-82.078342
7534,TA BALDWIN TRAVEL CENTER,"I-10, EXIT 343 & US-301",Jacksonville,FL,75,3.899,"I-10, EXIT 343 & US-301, Jacksonville, FL",30.33218,-81.65565
7535,GIANT #198,"I-4/SR-400, EXIT 7 & US-301/SR-41",Tampa,FL,225,3.25733333,"I-4/SR-400, EXIT 7 & US-301/SR-41, Tampa, FL",27.960431,-82.374664
7543,TA NEW HAVEN TRAVEL CENTER,"I-95, EXIT 56",Branford,CT,100,5.069,"I-95, EXIT 56, Branford, CT",41.277376,-72.815113
7545,CITGO,"I-95, EXIT 40",Milford,CT,100,3.399,"I-95, EXIT 40, Milford, CT",41.22754,-73.068224
7546,SHELL DBA PILOT DEALER #882,"I-95, EXIT 93 & SR-216",North Stonington,CT,73,4.299,"I-95, EXIT 93 & SR-216, North Stonington, CT",41.466851,-71.880694
7546,PILOT TRAVEL CENTERS #882,"I-95, EXIT 93 & SR-216",North Stonington,CT,73,4.299,"I-95, EXIT 93 & SR-216, North Stonington, CT",41.466851,-71.880694
7551,PWI #525,"I-70, EXIT 295",Watkins,CO,800,3.139,"I-70, EXIT 295, Watkins, CO",39.73825,-104.507349
7552,TA DENVER WEST TRAVEL CENTER,"I-70, EXIT 266",Wheat Ridge,CO,800,3.41566666,"I-70, EXIT 266, Wheat Ridge, CO",39.825421,-105.051149
7553,BRUSH TRAVEL PLAZA,"I-76, EXIT 90B & SR-71",Brush,CO,800,3.699,"I-76, EXIT 90B & SR-71, Brush, CO",40.245113,-104.05914
7574,108 FOOD AND FUEL,"I-40, EXIT 108 & US-66/US-281 BUS",Calumet,OK,483,3.13566666,"I-40, EXIT 108 & US-66/US-281 BUS, Calumet, OK",35.466955,-97.463967
7611,LOVES TRAVEL STOP #167,"I-44, EXIT 83",Chickasha                               ,OK,483,3.16566666,"I-44, EXIT 83, Chickasha , OK",35.527118,-97.528025
7615,HOPI TRAVEL PLAZA CONOCO DBA ONE9 #1270,"I-40, EXIT 292",Holbrook,AZ,930,3.139,"I-40, EXIT 292, Holbrook, AZ",34.901716,-110.159216
7615,HOPI TRAVEL PLAZA,"I-40, EXIT 292",Holbrook,AZ,930,3.219,"I-40, EXIT 292, Holbrook, AZ",34.901716,-110.159216
7617,TUCSON TRUCK TERMINAL,"I-10, EXIT 268",Tucson,AZ,980,3.22233333,"I-10, EXIT 268, Tucson, AZ",32.186447,-110.965277
7622,COPAN TRUCK STOP,US-75,Copan                                   ,OK,307,3.119,"US-75, Copan , OK",36.8975794,-95.9260927
7624,WILLCOX TRUCK PLAZA,"I-10, EXIT 340",Willcox,AZ,980,3.34066666,"I-10, EXIT 340, Willcox, AZ",32.25285,-109.83201
7625,LOVES TRAVEL STOP #248,"I-40, EXIT 71",Clinton,OK,483,3.17233333,"I-40, EXIT 71, Clinton, OK",35.462795,-97.481709
7627,DAVIS TRADING POST,"I-35, EXIT 55",Davis                                   ,OK,569,2.979,"I-35, EXIT 55, Davis , OK",35.402417,-97.494895
7629,ARNOLDS TRUCK STOP,US-72/SR-20/SR-157 & CR-59,Tuscumbia                               ,AL,615,3.169,"US-72/SR-20/SR-157 & CR-59, Tuscumbia , AL",34.66604,-87.749232
7635,TA MONTGOMERY TRAVEL CENTER,"I-65, EXIT 168 & US-80/US-82/SR-6/SR-8",Montgomery,AL,720,3.25233333,"I-65, EXIT 168 & US-80/US-82/SR-6/SR-8, Montgomery, AL",32.356988,-86.257817
7636,PILOT TRAVEL CENTER #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,615,2.999,"I-20 & I-59, EXIT 76, Tuscaloosa, AL",33.219085,-87.511507
7636,PILOT TRAVEL CENTERS #76,"I-20 & I-59, EXIT 76",Tuscaloosa,AL,615,3.099,"I-20 & I-59, EXIT 76, Tuscaloosa, AL",33.219085,-87.511507
7655,LOVES TRAVEL STOP #253,I-40 EXIT 7 & SR 30,Erick,OK,483,3.20566666,"I-40 EXIT 7 & SR 30, Erick, OK",35.466955,-97.463967
7705,FLYING J TRAVEL PLAZA #610,"I-40, EXIT 53",Kingman,AZ,910,3.88233333,"I-40, EXIT 53, Kingman, AZ",35.254798,-114.034335
7708,PILOT TRAVEL CENTER #352,"I-75, EXIT 139",Fort Myers                              ,FL,225,3.799,"I-75, EXIT 139, Fort Myers , FL",29.823997,-82.058622
7708,PILOT TRAVEL CENTERS #352,"I-75, EXIT 139",Fort Myers                              ,FL,225,3.799,"I-75, EXIT 139, Fort Myers , FL",29.823997,-82.058622
7715,LONDON AUTO TRUCK CENTER,"I-75, EXIT 41 & SR-80",London,KY,405,3.399,"I-75, EXIT 41 & SR-80, London, KY",38.264503,-85.815894
7718,MR FUEL #717,"I-44, EXIT 251",Villa Ridge,MO,540,3.01566666,"I-44, EXIT 251, Villa Ridge, MO",37.853958,-94.021976
7719,FLYING J TRAVEL PLAZA #674,"I-70, EXIT 188",Warrenton,MO,540,3.11566666,"I-70, EXIT 188, Warrenton, MO",38.924923,-91.772724
7721,TRAIL STAR TRUCK STOP,"ST 16, EXIT 213",Glendive,MT,807,3.459,"ST 16, EXIT 213, Glendive, MT",47.106304,-104.734995
7722,SAPP BROS TRAVEL CENTER,"I-80, EXIT 353 & US-81",York,NE,330,3.324,"I-80, EXIT 353 & US-81, York, NE",40.821225,-96.967941
7724,FUEL MART #767,US-6 & US-23,Bradner,OH,550,3.40733333,"US-6 & US-23, Bradner, OH",41.32422,-83.43854
7725,BELL STORES #48,US-30 & SR-94,Dalton,OH,249,3.38566666,"US-30 & SR-94, Dalton, OH",40.7909602,-81.6931442
7733,FLYING J TRAVEL PLAZA #723,"I-40, EXIT 76",Amarillo,TX,585,3.26566666,"I-40, EXIT 76, Amarillo, TX",35.187064,-101.942199
7746,PILOT TRAVEL CENTER #888,"I-27, EXIT 74",Tulia,TX,585,3.34066666,"I-27, EXIT 74, Tulia, TX",30.031433,-97.659208
7753,LOVES TRAVEL STOP #166,SR-351,Muskogee,OK,560,3.33733333,"SR-351, Muskogee, OK",35.70582,-95.50025
7767,FLYING J TRAVEL PLAZA #759,"I-25, EXIT 7",Cheyenne,WY,795,3.709,"I-25, EXIT 7, Cheyenne, WY",41.30473,-105.561309
7768,BIG D #30,"I-25/US-87, EXIT 9 & I-80, EXIT 359C & I-80 BUS/US-30",Cheyenne,WY,795,3.204,"I-25/US-87, EXIT 9 & I-80, EXIT 359C & I-80 BUS/US-30, Cheyenne, WY",40.903106,-105.816358
7792,FLYING J TRAVEL PLAZA #630,"I-75/SR-401, EXIT 201 & SR-36",Jackson,GA,67,3.384,"I-75/SR-401, EXIT 201 & SR-36, Jackson, GA",33.29457,-83.96602
7798,CIRCLE K #2745100,"I-95, EXIT 7",Woodbine,GA,75,3.23233333,"I-95, EXIT 7, Woodbine, GA",30.964077,-81.721319
7825,PILOT TRAVEL CENTERS #356,"I-65, EXIT 121",Shepherdsville,KY,415,3.609,"I-65, EXIT 121, Shepherdsville, KY",37.959505,-85.704609
7838,PILOT #581,"US-52/SR-55, & 117TH ST, MM300",Inver Grove Heights,MN,515,3.579,"US-52/SR-55, & 117TH ST, MM300, Inver Grove Heights, MN",44.779134,-93.028117
7871,STRIPES 7FLEET #42454,"US-60, US-70 & US-84",Texico,NM,700,3.829,"US-60, US-70 & US-84, Texico, NM",34.3894975,-103.0699566
7873,One9 #387,"I-80, EXIT 280 & SR- 278",Carlin                                  ,NV,835,3.439,"I-80, EXIT 280 & SR- 278, Carlin , NV",41.109756,-114.962465
7886,PETRO STOPPING CENTER #357,"I-70, EXIT 156B & US-40",New Paris,OH,317,3.48733333,"I-70, EXIT 156B & US-40, New Paris, OH",40.5067,-81.785094
7930,I 24 TRUCK PLAZA,"I-24, EXIT 114 & US-41",Manchester,TN,460,3.099,"I-24, EXIT 114 & US-41, Manchester, TN",35.428123,-84.665882
7946,PILOT TRAVEL CENTERS #289,"I-90/I-39, EXIT 158 & I-43/SR-81, EXIT 1",Beloit                                  ,WI,520,3.799,"I-90/I-39, EXIT 158 & I-43/SR-81, EXIT 1, Beloit , WI",45.742008,-88.800004
7959,SPF #45,"I-25/US-87, EXIT 7 & US-212",Cheyenne,WY,795,3.22566666,"I-25/US-87, EXIT 7 & US-212, Cheyenne, WY",41.152312,-104.822468
8840,LOVES TRAVEL STOP #211,"I-35, EXIT 120",Oklahoma City,OK,483,3.25566666,"I-35, EXIT 120, Oklahoma City, OK",35.402417,-97.494895
8895,PAULS VALLEY TRAVEL CENTER,"I-35, EXIT 72  & SR-19",Pauls Valley,OK,569,2.999,"I-35, EXIT 72 & SR-19, Pauls Valley, OK",35.402417,-97.494895
8927,LOVES TRAVEL STOP #219,"I-40, EXIT 200",Seminole,OK,560,3.36233333,"I-40, EXIT 200, Seminole, OK",35.462795,-97.481709
8936,CIRCLE K #107,US-220 & CR-902,Ridgeway,VA,65,3.399,"US-220 & CR-902, Ridgeway, VA",36.579801,-79.877967
8948,PARK N PUMP CIRCLE C,"I-15, EXIT 222",Nephi,UT,835,3.449,"I-15, EXIT 222, Nephi, UT",38.968916,-112.323638
8961,FLYING J TRAVEL PLAZA #736,"I-20, EXIT 42 & US-285",Pecos,TX,710,3.46566666,"I-20, EXIT 42 & US-285, Pecos, TX",31.42675,-103.389197
8977,LOVES TRAVEL STOP #168,"I-44, EXIT 20",Walters                                 ,OK,253,3.194,"I-44, EXIT 20, Walters , OK",35.527118,-97.528025
8987,LOVES TRAVEL STOP #255,"I-40, EXIT 287 & SR-100",Webbers Falls,OK,645,3.789,"I-40, EXIT 287 & SR-100, Webbers Falls, OK",35.466955,-97.463967
9160,PILOT TRAVEL CENTERS #912,"I-80, EXIT 300 & SR-40D",Wood River,NE,330,3.28233333,"I-80, EXIT 300 & SR-40D, Wood River, NE",40.851303,-98.497864
9161,TREXLER PLAZA TRUCK STOP,I-78/US-22,Allentown,PA,160,3.63233333,"I-78/US-22, Allentown, PA",40.624116,-75.442726
9206,CIRCLE K #4707005,US-2 & SR-4,Farmington,ME,170,3.899,"US-2 & SR-4, Farmington, ME",44.6626323,-70.1495155
9216,309 TRUCK STOP,SR-309,Coopersburg                             ,PA,90,3.759,"SR-309, Coopersburg , PA",40.502424,-75.411145
9241,7-ELEVEN #40286,"I-76,  EXIT 23/312",Elverson,PA,160,3.889,"I-76, EXIT 23/312, Elverson, PA",40.155864,-75.843182
9280,ONVO TRAVEL PLAZA - LAKEWOOD,"I-84, EXIT 20 & SR-507",Greentown,PA,200,3.54566666,"I-84, EXIT 20 & SR-507, Greentown, PA",41.021071,-78.413119
9289,ONVO EXPRESS,"I-81, EXIT 217 & SR-547",Harford,PA,200,3.609,"I-81, EXIT 217 & SR-547, Harford, PA",41.77831,-75.69009
9340,LANCASTER TRAVEL PLAZA,US-30,Ronks,PA,208,3.899,"US-30, Ronks, PA",40.0262104,-76.168566
9354,BFS FOODS TRUCK PLAZA,"I-79, EXIT 1",Mount Morris,PA,165,4.499,"I-79, EXIT 1, Mount Morris, PA",40.692082,-80.098278
9365,FLYING J TRAVEL PLAZA #713,"I-95, EXIT 181",Latta,SC,63,3.349,"I-95, EXIT 181, Latta, SC",34.384337,-79.478122
9381,SCOTT FUEL TRAVEL PLAZA,"I-81, EXIT 199",Dalton                                  ,PA,200,3.599,"I-81, EXIT 199, Dalton , PA",40.163247,-74.825758
9382,PILOT TRAVEL CENTERS #286,"I-70, EXIT 10 & SR-127",Eaton,OH,317,3.46233333,"I-70, EXIT 10 & SR-127, Eaton, OH",41.558133,-84.773763
9383,PILOT TRAVEL CENTERS #285,"I-70, EXIT 126 & SR-37",Hebron,OH,315,3.44566666,"I-70, EXIT 126 & SR-37, Hebron, OH",40.493879,-82.30637
9386,PETRO STOPPING CENTER #325,"I-75,  EXIT 167",North Baltimore,OH,550,3.27066666,"I-75, EXIT 167, North Baltimore, OH",40.800004,-83.766493
9403,PILOT TRAVEL CENTERS #280,"I-78, EXIT 7 & SR-173",Bloomsbury                              ,NJ,105,3.809,"I-78, EXIT 7 & SR-173, Bloomsbury , NJ",40.632869,-74.910484
9415,7-ELEVEN #40287,"I-76, EXIT 24A/326",Wayne,PA,160,3.889,"I-76, EXIT 24A/326, Wayne, PA",40.079062,-75.377496
9423,PETRO STOPPING CENTER #318,"I-70, EXIT 148",Kingdom City,MO,540,3.05733333,"I-70, EXIT 148, Kingdom City, MO",38.958127,-91.927875
9449,CORNER PANTRY #127,"I-26, EXIT 115 & US-321",West Columbia,SC,135,3.41233333,"I-26, EXIT 115 & US-321, West Columbia, SC",34.074816,-81.149732
9451,TA BETO JUNCTION TRAVEL CENTER,"I-35, EXIT 155 & US-75",Lebo,KS,336,3.23066666,"I-35, EXIT 155 & US-75, Lebo, KS",38.411155,-96.138528
9467,TA PORTER TRAVEL CENTERS,"I-94, EXIT 22B & US-20",Chesterton,IN,365,3.849,"I-94, EXIT 22B & US-20, Chesterton, IN",41.600923,-87.08022
9468,TA LAKE STATION,"I-80 & I-94, EXIT 15B",Lake Station,IN,365,3.849,"I-80 & I-94, EXIT 15B, Lake Station, IN",41.586933,-87.304499
9469,TA EXPRESS COWPENS #477,"I-85, EXIT 83 & SR-110",Cowpens,SC,210,3.399,"I-85, EXIT 83 & SR-110, Cowpens, SC",34.768465,-82.126967
9485,PILOT TRAVEL CENTER #4559,"I-20, EXIT 26",Villa Rica,GA,18,3.389,"I-20, EXIT 26, Villa Rica, GA",34.228311,-85.172975
9485,PILOT #4559,"I-20, EXIT 26",Villa Rica,GA,18,3.449,"I-20, EXIT 26, Villa Rica, GA",34.228311,-85.172975
9513,CIRCLE K #2705350,"I-20, EXIT 5 & US-25",North Augusta,SC,135,3.159,"I-20, EXIT 5 & US-25, North Augusta, SC",33.603456,-81.716289
9525,SCOTCHMAN #3891,"I-77, EXIT 65 & SR-9",Richburg,SC,46,3.109,"I-77, EXIT 65 & SR-9, Richburg, SC",35.00634,-80.971473
9528,GO MART FOOD STORE #43,"I-64, EXIT 39 & SR-34",Teays,WV,44,3.499,"I-64, EXIT 39 & SR-34, Teays, WV",39.630001,-79.935486
9542,SPINX #266,"I-26, EXIT 104",Columbia,SC,135,3.13233333,"I-26, EXIT 104, Columbia, SC",34.073482,-81.14837
9550,Mauston Interstate BP,"I-90/I-94, EXIT 69 & SR-82",Mauston,WI,420,3.22733333,"I-90/I-94, EXIT 69 & SR-82, Mauston, WI",44.395143,-89.708081
9553,LYNDON STATION BP,I-90 & 94 EXIT 79,Lyndon Station,WI,420,3.177,"I-90 & 94 EXIT 79, Lyndon Station, WI",44.395143,-89.708081
9554,BIG D OIL #2,US-85 & US-34,Belle Fourche                           ,SD,506,3.22733333,"US-85 & US-34, Belle Fourche , SD",44.6308307,-103.860686
9614,DITTYS,"I-90, EXIT 284 & SR-45",Kimball,SD,455,3.089,"I-90, EXIT 284 & SR-45, Kimball, SD",43.695522,-98.265604
9618,FLYING J #477,US-75,Anna,TX,630,3.239,"US-75, Anna, TX",33.3820229,-96.5806719
9638,PILOT TRAVEL CENTERS #62,"I-95, EXIT 170 & SR-327",Florence,SC,46,3.349,"I-95, EXIT 170 & SR-327, Florence, SC",34.205933,-79.82626
9668,COFFEE CUP FUEL STOP #4,"I-90, EXIT 310 & SR-281",Plankinton                              ,SD,455,3.02733333,"I-90, EXIT 310 & SR-281, Plankinton , SD",43.695522,-98.265604
9675,FLYING J TRAVEL PLAZA #722,"I-75 & I-40, EXIT 369",Knoxville,TN,405,3.439,"I-75 & I-40, EXIT 369, Knoxville, TN",36.169657,-86.585353
9699,SPEEDWAY #9400,US-30/US-62 & SR-297,Canton,OH,249,3.369,"US-30/US-62 & SR-297, Canton, OH",40.782408,-81.371185
